VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
1,2017-06-01 00:37:19,2017-06-01 00:49:05,N,1,256,13,1,5.70,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1
1,2017-06-01 00:36:39,2017-06-01 00:48:45,N,1,166,75,1,2.60,11,0.5,0.5,1.7,0,,0.3,14,1,1
1,2017-06-01 00:32:48,2017-06-01 00:42:13,N,1,80,36,1,1.70,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
1,2017-06-01 00:35:48,2017-06-01 00:50:05,N,1,256,226,1,3.40,13,0.5,0.5,2.85,0,,0.3,17.15,1,1
1,2017-06-01 00:36:51,2017-06-01 00:46:56,N,1,226,129,1,1.60,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
1,2017-06-01 00:35:30,2017-06-01 00:36:10,N,1,25,65,1,.30,3,0.5,0.5,0,0,,0.3,4.3,2,1
1,2017-06-01 00:34:56,2017-06-01 00:45:44,N,1,181,61,1,2.90,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,2017-06-01 00:34:26,2017-06-01 00:46:29,N,1,256,223,1,6.00,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
1,2017-06-01 00:33:49,2017-06-01 00:46:20,N,1,74,213,1,5.60,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
1,2017-06-01 00:33:07,2017-06-01 00:37:11,N,1,129,173,1,.80,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,2017-06-01 00:32:42,2017-06-01 00:54:59,N,1,112,186,1,6.60,21,0.5,0.5,4.45,0,,0.3,26.75,1,1
1,2017-06-01 00:32:43,2017-06-01 00:41:02,N,1,260,157,1,1.50,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2017-06-01 00:32:34,2017-06-01 00:49:22,N,1,80,49,1,3.00,13.5,0.5,0.5,4.4,0,,0.3,19.2,1,1
1,2017-06-01 00:34:08,2017-06-01 00:39:27,N,1,210,210,1,.90,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,1
1,2017-06-01 00:32:26,2017-06-01 00:42:55,N,1,97,225,1,2.80,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,2017-06-01 00:32:26,2017-06-01 00:36:58,N,1,42,74,1,1.10,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,2017-06-01 00:32:21,2017-06-01 00:42:51,N,1,17,188,1,2.20,10,0.5,0.5,1,0,,0.3,12.3,1,1
1,2017-06-01 00:32:05,2017-06-01 00:49:03,N,1,159,238,1,4.50,16.5,0.5,0.5,3.55,0,,0.3,21.35,1,1
1,2017-06-01 00:32:06,2017-06-01 00:42:39,N,1,112,255,1,1.50,8.5,0.5,0.5,0,0,,0.3,9.8,1,1
1,2017-06-01 00:32:13,2017-06-01 00:37:59,N,1,255,112,1,1.10,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2017-06-01 00:31:53,2017-06-01 00:37:47,N,1,210,210,1,.40,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1
1,2017-06-01 00:31:52,2017-06-01 00:35:32,N,1,41,152,1,.90,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,2017-06-01 00:31:47,2017-06-01 00:32:13,N,1,95,95,1,.10,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
1,2017-06-01 00:31:40,2017-06-01 00:35:34,N,1,42,42,1,.80,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,2017-06-01 00:30:55,2017-06-01 00:44:35,N,1,42,147,1,2.80,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
1,2017-06-01 00:31:23,2017-06-01 00:48:15,N,1,52,61,1,3.00,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
1,2017-06-01 00:31:48,2017-06-01 00:51:39,N,1,255,181,1,5.40,18.5,0.5,0.5,4,0,,0.3,23.8,1,1
1,2017-06-01 00:31:27,2017-06-01 00:46:57,N,1,255,97,1,4.60,16.5,0.5,0.5,2,0,,0.3,19.8,1,1
1,2017-06-01 00:30:00,2017-06-01 00:41:41,N,1,255,226,1,2.90,11.5,0.5,0.5,3.8,0,,0.3,16.6,1,1
1,2017-06-01 00:30:23,2017-06-01 00:37:20,N,1,61,62,1,2.00,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2017-06-01 00:29:40,2017-06-01 00:32:55,N,1,129,173,1,.50,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,2017-06-01 00:28:24,2017-06-01 00:39:45,N,1,65,80,2,3.90,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
1,2017-06-01 00:27:43,2017-06-01 01:00:47,N,1,65,39,1,7.90,28,0.5,0.5,5.85,0,,0.3,35.15,1,1
1,2017-06-01 00:26:24,2017-06-01 00:35:05,N,1,82,82,1,1.70,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
1,2017-06-01 00:25:37,2017-06-01 00:28:12,N,1,255,112,1,.60,4,0.5,0.5,1.05,0,,0.3,6.35,1,1
1,2017-06-01 00:25:32,2017-06-01 00:29:48,N,1,75,263,1,.90,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1
1,2017-06-01 00:25:17,2017-06-01 00:54:37,N,1,42,213,1,7.10,27,0.5,0.5,0,0,,0.3,28.3,2,1
1,2017-06-01 00:24:35,2017-06-01 00:37:49,N,1,223,129,1,3.50,13,0.5,0.5,0,0,,0.3,14.3,2,1
1,2017-06-01 00:24:24,2017-06-01 00:42:22,N,1,255,13,1,5.80,19,0.5,0.5,4.05,0,,0.3,24.35,1,1
1,2017-06-01 00:24:09,2017-06-01 00:27:38,N,1,75,74,1,1.30,5.5,0.5,0.5,1.2,0,,0.3,8,1,1
1,2017-06-01 00:24:00,2017-06-01 00:28:23,N,1,130,215,1,1.30,6,0.5,0.5,1.45,0,,0.3,8.75,1,1
1,2017-06-01 00:23:34,2017-06-01 00:32:24,N,1,129,57,1,2.00,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2017-06-01 00:23:26,2017-06-01 00:34:35,N,1,188,72,1,2.20,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,2017-06-01 00:23:05,2017-06-01 00:26:08,N,1,255,255,4,.50,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,2017-06-01 00:21:35,2017-06-01 00:57:56,N,1,25,97,1,2.20,22,0.5,0.5,0,0,,0.3,23.3,2,1
1,2017-06-01 00:21:06,2017-06-01 00:29:58,N,1,41,42,1,1.90,8.5,0.5,0.5,1.95,0,,0.3,11.75,1,1
1,2017-06-01 00:21:02,2017-06-01 00:27:11,N,1,244,116,2,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
1,2017-06-01 00:20:35,2017-06-01 00:26:47,N,1,255,112,1,1.40,7,0.5,0.5,1.65,0,,0.3,9.95,1,1
1,2017-06-01 00:20:36,2017-06-01 00:24:36,N,1,95,95,1,.90,5,0.5,0.5,1,0,,0.3,7.3,1,1
1,2017-06-01 00:19:27,2017-06-01 00:29:12,N,1,126,69,1,1.60,8.5,1,0.5,0,0,,0.3,10.3,2,1
1,2017-06-01 00:19:18,2017-06-01 00:36:17,N,1,255,37,1,3.50,14,0.5,0.5,0,0,,0.3,15.3,2,1
1,2017-06-01 00:19:10,2017-06-01 00:28:27,N,1,226,129,1,2.30,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,2017-06-01 00:18:50,2017-06-01 00:25:38,N,1,25,66,1,1.10,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,2017-06-01 00:18:43,2017-06-01 00:51:05,N,1,159,90,1,9.60,33.5,0.5,0.5,0,0,,0.3,34.8,2,1
1,2017-06-01 00:18:38,2017-06-01 00:27:56,N,1,97,17,1,2.20,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,2017-06-01 00:18:11,2017-06-01 00:25:11,N,1,41,42,1,1.50,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
1,2017-06-01 00:18:06,2017-06-01 00:29:02,N,1,7,82,1,3.10,12,0.5,0.5,0,0,,0.3,13.3,1,1
1,2017-06-01 00:17:53,2017-06-01 00:44:58,N,1,255,143,1,6.30,23,0.5,0.5,4.85,0,,0.3,29.15,1,1
1,2017-06-01 00:17:35,2017-06-01 00:26:23,N,1,256,97,1,2.20,9.5,0.5,0.5,2.15,0,,0.3,12.95,1,1
1,2017-06-01 00:16:59,2017-06-01 00:24:42,N,1,42,213,3,4.30,14,0.5,0.5,0,0,,0.3,15.3,2,1
1,2017-06-01 00:16:37,2017-06-01 00:24:39,N,1,69,167,2,1.20,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
1,2017-06-01 00:16:26,2017-06-01 00:23:49,N,1,217,37,1,.90,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2017-06-01 00:16:00,2017-06-01 00:19:29,N,1,62,85,1,1.00,5,0.5,0.5,0,0,,0.3,6.3,4,1
1,2017-06-01 00:15:34,2017-06-01 00:33:11,N,1,7,121,1,7.60,23,0.5,0.5,0,0,,0.3,24.3,2,1
1,2017-06-01 00:15:06,2017-06-01 00:30:14,N,1,256,37,1,3.20,13,0.5,0.5,0,0,,0.3,14.3,2,1
1,2017-06-01 00:14:30,2017-06-01 00:22:45,N,1,25,97,1,1.60,8,0.5,0.5,1.85,0,,0.3,11.15,1,1
1,2017-06-01 00:13:46,2017-06-01 00:31:13,N,1,66,181,1,3.80,15.5,0.5,0.5,3.35,0,,0.3,20.15,1,1
1,2017-06-01 00:14:08,2017-06-01 00:26:35,N,1,33,61,1,2.50,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
1,2017-06-01 00:13:24,2017-06-01 00:37:26,N,1,7,37,1,4.50,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
1,2017-06-01 00:13:18,2017-06-01 00:19:03,N,1,42,42,1,.90,6,0.5,0.5,1.45,0,,0.3,8.75,1,1
1,2017-06-01 00:14:02,2017-06-01 00:31:52,N,1,255,189,1,3.60,15,0.5,0.5,3.25,0,,0.3,19.55,1,1
1,2017-06-01 00:12:48,2017-06-01 00:31:34,N,1,255,61,1,4.10,16,0.5,0.5,0,0,,0.3,17.3,2,1
1,2017-06-01 00:12:36,2017-06-01 00:16:18,N,1,255,256,1,.80,5,0.5,0.5,1.25,0,,0.3,7.55,1,1
1,2017-06-01 00:11:49,2017-06-01 00:34:39,N,1,112,68,1,6.30,21.5,0.5,0.5,4.55,0,,0.3,27.35,1,1
1,2017-06-01 00:12:18,2017-06-01 00:24:53,N,1,112,4,1,4.40,15,0.5,0.5,0,0,,0.3,16.3,3,1
1,2017-06-01 00:11:45,2017-06-01 00:19:17,N,1,112,80,1,1.10,7,0.5,0.5,1.65,0,,0.3,9.95,1,1
1,2017-06-01 00:10:59,2017-06-01 00:15:35,N,1,80,255,1,.90,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1
1,2017-06-01 00:10:43,2017-06-01 00:15:14,N,1,210,150,1,1.10,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1
1,2017-06-01 00:10:41,2017-06-01 00:13:55,N,1,42,42,1,.50,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2017-06-01 00:10:40,2017-06-01 00:38:52,N,1,97,39,1,6.90,24.5,0.5,0.5,0,0,,0.3,25.8,4,1
1,2017-06-01 00:10:39,2017-06-01 00:18:05,N,1,89,188,1,.70,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
1,2017-06-01 00:10:18,2017-06-01 00:15:46,N,1,41,74,1,.80,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,2017-06-01 00:10:38,2017-06-01 00:39:13,N,1,255,140,1,5.00,22.5,0.5,0.5,4.75,0,,0.3,28.55,1,1
1,2017-06-01 00:10:20,2017-06-01 00:14:59,N,1,210,108,1,1.40,6.5,0.5,0.5,2.3,0,,0.3,10.1,1,1
1,2017-06-01 00:09:47,2017-06-01 00:19:17,N,1,244,127,1,3.20,11,0.5,0.5,2,0,,0.3,14.3,1,1
1,2017-06-01 00:08:47,2017-06-01 00:12:40,N,1,75,41,1,1.20,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2017-06-01 00:08:33,2017-06-01 00:19:25,N,1,116,42,2,2.10,9.5,0.5,0.5,2.15,0,,0.3,12.95,1,1
1,2017-06-01 00:08:10,2017-06-01 00:11:02,N,1,181,181,1,.60,4.5,0.5,0.5,1,0,,0.3,6.8,1,1
1,2017-06-01 00:08:07,2017-06-01 00:15:45,N,1,82,129,1,2.10,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2017-06-01 00:07:50,2017-06-01 00:13:03,N,1,210,210,1,.80,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1
1,2017-06-01 00:07:22,2017-06-01 00:24:06,N,1,41,230,1,6.00,20,0.5,0.5,6.35,0,,0.3,27.65,1,1
1,2017-06-01 00:07:03,2017-06-01 00:16:56,N,1,95,121,1,2.60,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,2017-06-01 00:07:48,2017-06-01 00:15:22,N,1,82,82,1,.90,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2017-06-01 00:06:48,2017-06-01 00:13:09,N,1,129,82,1,.70,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,2017-06-01 00:06:23,2017-06-01 00:17:19,N,1,36,256,1,2.50,10,0.5,0.5,2.25,0,,0.3,13.55,1,1
1,2017-06-01 00:06:21,2017-06-01 00:12:28,N,1,65,97,1,1.20,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2017-06-01 00:06:22,2017-06-01 00:12:28,N,1,168,212,1,3.00,10,1,0.5,0,0,,0.3,11.8,2,1
1,2017-06-01 00:07:55,2017-06-01 00:21:34,N,1,41,69,1,3.50,13,0.5,0.5,0,0,,0.3,14.3,2,1
1,2017-06-01 00:05:11,2017-06-01 00:09:47,N,1,97,17,1,1.20,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1
1,2017-06-01 00:04:44,2017-06-01 00:11:28,N,1,130,215,1,1.60,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,2017-06-01 00:04:42,2017-06-01 00:12:35,N,1,255,80,1,1.20,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,2017-06-01 00:04:37,2017-06-01 00:07:00,N,1,25,52,1,.50,4,0.5,0.5,0,0,,0.3,5.3,1,1
1,2017-06-01 00:03:44,2017-06-01 00:16:02,N,1,74,7,1,3.90,14,0.5,0.5,0,5.76,,0.3,21.06,2,1
1,2017-06-01 00:03:39,2017-06-01 00:16:10,N,1,74,166,1,2.20,10.5,0.5,0.5,2.35,0,,0.3,14.15,1,1
1,2017-06-01 00:03:14,2017-06-01 00:06:28,N,1,7,146,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2017-06-01 00:05:24,2017-06-01 00:17:59,N,1,37,188,1,3.90,13,0.5,0.5,2,0,,0.3,16.3,1,1
1,2017-06-01 00:02:54,2017-06-01 00:08:17,N,1,74,75,1,1.20,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2017-06-01 00:01:58,2017-06-01 00:10:16,N,1,85,181,1,2.70,10,0.5,0.5,0.01,0,,0.3,11.31,1,1
1,2017-06-01 00:01:41,2017-06-01 00:13:44,N,1,74,151,1,2.00,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,2017-06-01 00:01:41,2017-06-01 00:08:15,N,1,7,7,1,1.00,6,0.5,0.5,1.45,0,,0.3,8.75,1,1
1,2017-06-01 00:01:17,2017-06-01 00:06:37,N,1,244,42,1,1.40,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2017-06-01 00:02:08,2017-06-01 00:10:47,N,1,116,247,1,2.00,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,2017-06-01 00:00:47,2017-06-01 00:04:11,N,1,173,173,2,.50,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2017-06-01 00:00:41,2017-06-01 00:05:26,N,1,134,28,1,1.10,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,2017-06-01 00:00:17,2017-06-01 00:03:33,N,1,147,168,1,.70,4.5,1,0.5,0,0,,0.3,6.3,2,1
1,2017-06-01 00:00:11,2017-06-01 00:08:26,N,1,106,228,1,1.50,8,0.5,0.5,2.3,0,,0.3,11.6,1,1
1,2017-06-01 00:00:05,2017-06-01 00:05:36,N,1,42,116,1,1.00,6,0.5,0.5,1.45,0,,0.3,8.75,1,1
2,2017-06-01 01:09:50,2017-06-01 01:25:42,N,1,66,257,1,5.32,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,2017-06-01 01:01:17,2017-06-01 01:03:15,N,1,80,255,5,.64,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-06-01 01:00:00,2017-06-01 01:03:02,N,1,255,112,1,.77,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,2017-06-01 01:00:58,2017-06-01 01:03:49,N,1,61,225,1,.71,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,2017-06-01 01:02:18,2017-06-01 01:04:03,N,1,223,7,1,.51,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1
2,2017-06-01 01:02:10,2017-06-01 01:04:40,N,1,75,74,1,1.05,5,0.5,0.5,0,0,,0.3,6.3,1,1
2,2017-06-01 01:01:05,2017-06-01 01:05:21,N,1,75,238,1,1.10,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2017-06-01 01:00:39,2017-06-01 01:05:34,N,1,7,7,2,.94,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-06-01 01:01:41,2017-06-01 01:06:05,N,1,82,82,1,.87,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-06-01 01:00:17,2017-06-01 01:06:01,N,1,92,73,1,1.42,6.5,0.5,0.5,1.2,0,,0.3,9,1,1
2,2017-06-01 01:02:39,2017-06-01 01:06:30,N,1,40,54,1,1.12,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1
2,2017-06-01 01:01:00,2017-06-01 01:06:40,N,1,223,223,1,1.07,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-06-01 01:03:05,2017-06-01 01:06:22,N,1,17,17,1,.97,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 01:01:23,2017-06-01 01:06:46,N,1,7,223,1,1.29,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-06-01 01:02:49,2017-06-01 01:07:29,N,1,116,42,3,.93,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-06-01 01:01:07,2017-06-01 01:07:22,N,1,74,166,1,1.05,6,0.5,0.5,0,0,,0.3,7.3,1,1
2,2017-06-01 01:01:46,2017-06-01 01:07:25,N,1,61,17,1,1.33,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2017-06-01 01:03:42,2017-06-01 01:06:15,N,1,41,41,1,.75,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 01:01:30,2017-06-01 01:07:30,N,1,95,28,1,1.76,8,0.5,0.5,1,0,,0.3,10.3,1,1
2,2017-06-01 01:01:32,2017-06-01 01:07:30,N,1,82,82,1,1.50,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-06-01 01:06:03,2017-06-01 01:08:34,N,1,255,255,1,.64,4,0.5,0.5,1.32,0,,0.3,6.62,1,1
2,2017-06-01 01:01:12,2017-06-01 01:08:39,N,1,260,7,1,1.13,7,0.5,0.5,4,0,,0.3,12.3,1,1
2,2017-06-01 01:03:29,2017-06-01 01:08:47,N,1,75,237,1,1.92,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2017-06-01 01:04:06,2017-06-01 01:08:46,N,1,129,82,1,.48,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 01:04:05,2017-06-01 01:07:55,N,1,82,83,1,1.12,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-06-01 01:03:44,2017-06-01 01:08:57,N,1,255,112,2,1.16,6,0.5,0.5,1.7,0,,0.3,9,1,1
2,2017-06-01 01:00:03,2017-06-01 01:09:36,N,1,25,17,1,2.42,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2017-06-01 01:01:22,2017-06-01 01:08:48,N,1,134,121,1,2.01,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 01:00:04,2017-06-01 01:09:26,N,1,25,231,1,2.66,10.5,0.5,0.5,2.95,0,,0.3,14.75,1,1
2,2017-06-01 01:06:19,2017-06-01 01:09:09,N,1,61,61,1,.32,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-06-01 01:06:22,2017-06-01 01:09:51,N,1,130,215,1,1.08,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-06-01 01:03:26,2017-06-01 01:09:54,N,1,256,36,1,1.61,7,0.5,0.5,2.08,0,,0.3,10.38,1,1
2,2017-06-01 01:05:08,2017-06-01 01:09:51,N,1,82,129,1,1.14,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-06-01 01:06:10,2017-06-01 01:10:04,N,1,41,42,1,.93,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2017-06-01 01:00:18,2017-06-01 01:10:28,N,1,255,37,1,2.29,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,2017-06-01 01:00:14,2017-06-01 01:09:47,N,1,33,195,1,1.98,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-06-01 01:07:56,2017-06-01 01:10:32,N,1,129,129,4,.59,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-06-01 01:00:31,2017-06-01 01:10:55,N,1,181,62,5,2.19,9.5,0.5,0.5,2,0,,0.3,12.8,1,1
2,2017-06-01 01:02:49,2017-06-01 01:10:27,N,1,82,83,1,1.54,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-06-01 01:04:16,2017-06-01 01:11:03,N,1,7,7,1,1.40,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-06-01 01:04:28,2017-06-01 01:09:45,N,1,61,61,1,1.51,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-06-01 01:02:03,2017-06-01 01:11:05,N,5,82,56,1,1.73,10,0,0,0,0,,0,10,2,2
2,2017-06-01 01:04:01,2017-06-01 01:10:51,N,1,49,80,1,2.09,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-06-01 01:00:10,2017-06-01 01:11:11,N,1,83,56,1,2.27,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2017-06-01 01:08:01,2017-06-01 01:11:48,N,1,256,80,2,.83,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-06-01 01:06:33,2017-06-01 01:11:54,N,1,179,7,1,1.24,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-06-01 01:02:06,2017-06-01 01:12:28,N,1,226,7,1,2.25,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-06-01 01:00:38,2017-06-01 01:11:13,N,1,82,129,1,1.48,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-06-01 01:08:53,2017-06-01 01:12:10,N,1,41,74,1,.67,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 01:03:56,2017-06-01 01:12:26,N,1,36,157,6,2.36,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-06-01 01:01:13,2017-06-01 01:13:50,N,1,40,61,1,2.61,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,2017-06-01 01:05:38,2017-06-01 01:14:18,N,1,256,37,1,1.12,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-06-01 01:00:53,2017-06-01 01:14:09,N,1,80,198,2,3.31,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,2017-06-01 01:05:19,2017-06-01 01:13:39,N,1,80,37,2,1.99,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-06-01 01:00:31,2017-06-01 01:14:28,N,1,36,66,2,5.57,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,2017-06-01 01:09:17,2017-06-01 01:14:38,N,5,168,69,1,1.60,8,0,0,0,0,,0,8,2,2
2,2017-06-01 01:12:45,2017-06-01 01:14:25,N,1,41,41,1,.51,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-06-01 01:12:32,2017-06-01 01:15:06,N,1,74,75,1,1.19,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 01:07:17,2017-06-01 01:15:37,N,1,256,17,1,1.95,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-06-01 01:12:27,2017-06-01 01:15:48,N,1,82,56,1,.68,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 01:07:54,2017-06-01 01:14:59,N,1,42,75,1,1.70,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 01:10:04,2017-06-01 01:16:06,N,1,223,179,5,1.79,7.5,0.5,0.5,2.2,0,,0.3,11,1,1
2,2017-06-01 01:15:37,2017-06-01 01:15:40,N,5,37,37,1,.00,8.3,0,0,0,0,,0,8.3,1,2
2,2017-06-01 01:12:04,2017-06-01 01:15:47,N,1,112,80,5,.64,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 01:12:33,2017-06-01 01:16:41,N,1,255,256,2,.69,4.5,0.5,0.5,2,0,,0.3,7.8,1,1
2,2017-06-01 01:16:10,2017-06-01 01:16:56,N,1,263,263,3,.38,3,0.5,0.5,1,0,,0.3,5.3,1,1
2,2017-06-01 01:11:40,2017-06-01 01:16:18,N,1,82,129,5,.53,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 01:07:05,2017-06-01 01:17:03,N,1,65,13,1,3.38,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2017-06-01 01:09:46,2017-06-01 01:17:00,N,1,255,80,1,1.24,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-06-01 01:13:06,2017-06-01 01:17:14,N,1,146,193,1,1.01,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 01:06:10,2017-06-01 01:17:18,N,1,95,198,1,3.22,12,0.5,0.5,3.32,0,,0.3,16.62,1,1
2,2017-06-01 01:04:15,2017-06-01 01:16:59,N,1,260,95,2,3.64,13.5,0.5,0.5,3.7,0,,0.3,18.5,1,1
2,2017-06-01 01:09:49,2017-06-01 01:17:39,N,1,255,256,1,1.70,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-06-01 01:09:12,2017-06-01 01:18:23,N,1,129,226,1,1.69,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-06-01 01:14:06,2017-06-01 01:17:36,N,1,112,226,5,1.09,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-06-01 01:10:15,2017-06-01 01:18:28,N,1,49,17,1,1.94,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-06-01 01:16:41,2017-06-01 01:18:49,N,1,82,82,1,.60,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,2017-06-01 01:10:10,2017-06-01 01:18:22,N,1,225,35,1,1.81,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 01:11:32,2017-06-01 01:18:50,N,1,7,223,1,.93,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-06-01 01:09:07,2017-06-01 01:18:46,N,1,66,112,5,4.52,14.5,0.5,0.5,3.95,0,,0.3,19.75,1,1
